volume,close,returns,vix_close,credit_spreads_high_yield_spread,growth_nonfarm_payrolls,growth_unemployment_rate,growth_manufacturing_capacity_util,growth_industrial_production,growth_retail_sales,growth_gdp,growth_consumer_sentiment,inflation_cpi,inflation_breakeven_5y,liquidity_m2_money_supply,liquidity_ted_spread,market_dxy,market_tips_10y,market_gdp_nowcast,market_wti_crude,yield_curve_treasury_2y,yield_curve_treasury_10y,yield_curve_yield_spread_10y_2y,yield_curve_fed_funds_rate,lagged_vol,target_vol,abs_return
35456,2.509,0.01445227884500613,17.200000762939453,3.91,156261.0,3.7,76.5909,100.8393,684755.0,26336.304,69.4,306.082,2.24,20777.5,0.09,120.2354,1.91,3.0885,79.52,4.98,4.23,-0.75,5.33,0.026837576554107935,0.03769060321546969,0.01445227884500613
67036,2.672,0.06294298829011419,15.680000305175781,3.9,156261.0,3.7,76.5909,100.8393,684755.0,26336.304,69.4,306.082,2.25,20777.5,0.09,120.5137,1.92,3.0885,80.47,5.03,4.25,-0.78,5.33,0.03769060321546969,0.03624884878561722,0.06294298829011419
122795,2.685,-0.025373672345635038,15.079999923706055,3.86,156261.0,3.7,76.5909,100.8393,684755.0,26336.304,69.4,306.082,2.21,20777.5,0.09,120.3155,1.9,3.0885,80.65,4.98,4.2,-0.78,5.33,0.03624884878561722,0.0328027825308001,0.025373672345635038
100899,2.677,-0.002983963422612551,14.449999809265137,3.87,156261.0,3.7,76.5909,100.8393,684755.0,26336.304,69.4,306.082,2.18,20777.5,0.09,120.2669,1.83,3.0885,81.14,4.87,4.12,-0.75,5.33,0.0328027825308001,0.03483140084732653,0.002983963422612551
103929,2.797,0.04385064968160725,13.880000114440918,3.8,156261.0,3.7,76.5909,100.8393,684755.0,26336.304,69.4,306.082,2.16,20777.5,0.09,119.7937,1.86,3.0885,81.64,4.9,4.12,-0.78,5.33,0.03483140084732653,0.03286354905846537,0.04385064968160725
129573,2.753,-0.015856188059352475,13.569999694824219,3.85,156261.0,3.7,76.5909,100.8393,684755.0,26336.304,69.4,306.082,2.15,20777.5,0.09,120.225,1.85,3.0885,83.55,4.85,4.09,-0.76,5.33,0.03286354905846537,0.029726463758919422,0.015856188059352475
89010,2.762,0.003263828826630057,13.09000015258789,3.81,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.17,20747.8,0.09,120.759,1.92,3.0885,85.52,4.87,4.18,-0.69,5.33,0.029726463758919422,0.029302854429641017,0.003263828826630057
103517,2.58,-0.025637524311438096,14.010000228881836,3.83,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.21,20747.8,0.09,121.4345,1.98,3.0885,86.74,4.94,4.27,-0.67,5.33,0.029302854429641017,0.02831701784055462,0.025637524311438096
81852,2.512,-0.026710150327573883,14.449999809265137,3.86,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.23,20747.8,0.09,121.8671,2.0,3.0885,87.55,5.01,4.3,-0.71,5.33,0.02831701784055462,0.029132595086872142,0.026710150327573883
89323,2.582,0.02748504381849848,14.399999618530273,3.9,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.24,20747.8,0.09,121.9528,1.95,3.0885,86.87,4.94,4.27,-0.67,5.33,0.029132595086872142,0.02698458317002834,0.02748504381849848
60157,2.618,0.013846375063257416,13.84000015258789,3.85,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.26,20747.8,0.09,121.9475,1.93,3.0885,87.51,4.98,4.26,-0.72,5.33,0.02698458317002834,0.025029881086827382,0.013846375063257416
65421,2.618,0.01578473581748008,13.800000190734863,3.82,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.26,20747.8,0.09,121.3386,1.94,3.0885,87.3,4.97,4.29,-0.68,5.33,0.025029881086827382,0.02766151613138116,0.01578473581748008
120798,2.735,0.04372076838623642,14.229999542236328,3.84,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.27,20747.8,0.09,121.2913,1.93,3.0885,88.87,4.98,4.27,-0.71,5.33,0.02766151613138116,0.026626247597489498,0.04372076838623642
107573,2.706,-0.010659906125348156,13.479999542236328,3.85,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.28,20747.8,0.09,121.0549,1.9,3.0885,88.59,4.96,4.25,-0.71,5.33,0.026626247597489498,0.024523769093855084,0.010659906125348156
92483,2.696,-0.0037023366985356656,12.819999694824219,3.78,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.27,20747.8,0.09,121.2395,1.95,3.0885,90.13,5.0,4.29,-0.71,5.33,0.024523769093855084,0.024477564203078794,0.0037023366985356656
71239,2.643,-0.01985455742790865,13.789999961853027,3.79,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.27,20747.8,0.09,121.199,1.98,3.0885,90.83,5.02,4.33,-0.69,5.33,0.024477564203078794,0.026121868998199016,0.01985455742790865
67500,2.728,0.03506513666012651,14.0,3.82,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.29,20747.8,0.09,121.1938,1.96,3.0885,91.47,5.05,4.32,-0.73,5.33,0.026121868998199016,0.023866139425062636,0.03506513666012651
90125,2.725,-0.0011003118660082678,14.109999656677246,3.82,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.3,20747.8,0.09,121.1645,2.0,3.0885,91.16,5.08,4.37,-0.71,5.33,0.023866139425062636,0.02172663178608692,0.0011003118660082678
68548,2.724,-0.000367039827941431,15.140000343322754,3.77,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.27,20747.8,0.09,120.9648,2.0,3.0885,89.2,5.12,4.35,-0.77,5.33,0.02172663178608692,0.026230856645336476,0.000367039827941431
56013,2.622,-0.038164002945757905,17.540000915527344,3.89,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.29,20747.8,0.09,121.5528,2.11,3.0885,89.56,5.12,4.49,-0.63,5.33,0.026230856645336476,0.0470122040329946,0.038164002945757905
60789,2.888,0.0966268356890717,17.200000762939453,3.93,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.29,20747.8,0.09,121.5306,2.07,3.0885,90.0,5.1,4.44,-0.66,5.33,0.0470122040329946,0.04288048194564308,0.0966268356890717
67589,2.899,0.0013807389145599409,16.899999618530273,3.97,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.25,20747.8,0.09,122.1143,2.18,3.0885,89.68,5.09,4.55,-0.54,5.33,0.04288048194564308,0.04039738835762178,0.0013807389145599409
106603,2.855,-0.01529400683154493,18.940000534057617,4.04,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.2,20747.8,0.09,122.4742,2.23,3.0885,91.43,5.04,4.56,-0.48,5.33,0.04039738835762178,0.03663568348317777,0.01529400683154493
96491,2.895,0.013913267916985082,18.219999313354492,4.03,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.23,20747.8,0.09,122.9895,2.27,3.0885,93.67,5.1,4.61,-0.49,5.33,0.03663568348317777,0.03343251489983297,0.013913267916985082
92386,2.952,0.019497795713267523,17.34000015258789,4.09,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.27,20747.8,0.09,122.5342,2.2,3.0885,91.65,5.04,4.59,-0.45,5.33,0.03343251489983297,0.031120479215310318,0.019497795713267523
84652,2.93,-0.007480483709250082,17.520000457763672,4.03,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.22,20747.8,0.09,122.3077,2.24,3.0885,90.77,5.03,4.59,-0.44,5.33,0.031120479215310318,0.03112822281359863,0.007480483709250082
86698,2.84,-0.025379425804182905,17.610000610351562,4.11,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.23,20747.8,0.09,123.0545,2.34,3.0885,88.81,5.12,4.69,-0.43,5.33,0.03112822281359863,0.031537393111605715,0.025379425804182905
94234,2.945,0.036304764930435364,19.780000686645508,4.26,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.21,20747.8,0.09,123.7848,2.45,3.0885,89.26,5.15,4.81,-0.34,5.33,0.031537393111605715,0.028612270252437833,0.036304764930435364
114193,2.984,0.01315586523796436,18.579999923706055,4.37,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.18,20747.8,0.09,123.5946,2.4,3.0885,84.32,5.05,4.73,-0.32,5.33,0.028612270252437833,0.034346681233927916,0.01315586523796436
159250,3.182,0.06424524757408069,18.489999771118164,4.38,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.14,20747.8,0.09,123.8993,2.41,3.0885,82.3,5.03,4.72,-0.31,5.33,0.034346681233927916,0.03290411780632244,0.06424524757408069
148809,3.33,0.04546237407675741,17.450000762939453,4.33,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.17,20747.8,0.09,123.3563,2.47,3.0885,82.83,5.08,4.78,-0.3,5.33,0.03290411780632244,0.030019541171027977,0.04546237407675741
119856,3.377,0.014015437411078191,17.700000762939453,4.34,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.17,20747.8,0.09,123.3563,2.47,3.0885,82.83,5.08,4.78,-0.3,5.33,0.030019541171027977,0.02746381989035477,0.014015437411078191
85274,3.417,0.0117752317297241,17.030000686645508,4.26,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.18,20747.8,0.09,122.9282,2.34,3.0885,85.89,4.96,4.66,-0.3,5.33,0.02746381989035477,0.027324426863583287,0.0117752317297241
132789,3.39,-0.007933051740795765,16.09000015258789,4.25,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.2,20747.8,0.09,122.7697,2.26,3.0885,83.7,4.99,4.58,-0.41,5.33,0.027324426863583287,0.027638657751815662,0.007933051740795765
92810,3.338,-0.01545809615271553,16.690000534057617,4.25,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.23,20747.8,0.09,123.2101,2.36,3.0885,82.87,5.06,4.7,-0.36,5.33,0.027638657751815662,0.03200732996940619,0.01545809615271553
85057,3.208,-0.03972413523537527,19.31999969482422,4.3,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.26,20747.8,0.09,123.5954,2.29,3.0885,87.67,5.04,4.63,-0.41,5.33,0.03200732996940619,0.029171785239550836,0.03972413523537527
97772,3.12,-0.008298802814695066,17.209999084472656,4.27,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.3,20747.8,0.09,123.3185,2.33,3.0885,86.65,5.09,4.71,-0.38,5.33,0.029171785239550836,0.027087375468007168,0.008298802814695066
76810,3.07,-0.016155440222285256,17.8799991607666,4.25,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.32,20747.8,0.09,123.1202,2.42,3.0885,86.66,5.19,4.83,-0.36,5.33,0.027087375468007168,0.024719824573383224,0.016155440222285256
66649,3.083,0.004225587304907699,19.219999313354492,4.32,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.35,20747.8,0.09,123.8148,2.47,3.0885,88.35,5.19,4.91,-0.28,5.33,0.024719824573383224,0.02773722403403833,0.004225587304907699
87133,2.954,-0.042742964794825214,21.399999618530273,4.37,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.52,20747.8,0.09,123.798,2.49,3.0885,89.35,5.14,4.98,-0.16,5.33,0.02773722403403833,0.02510070784708756,0.042742964794825214
64618,2.92,-0.011576567828997734,21.709999084472656,4.52,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.47,20747.8,0.09,123.612,2.46,3.0885,89.12,5.07,4.93,-0.14,5.33,0.02510070784708756,0.024121467306039944,0.011576567828997734
43721,2.919,0.009984589747636951,20.3700008392334,4.51,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.41,20747.8,0.09,123.2846,2.45,3.0885,85.49,5.05,4.86,-0.19,5.33,0.024121467306039944,0.024691530461654173,0.009984589747636951
27483,2.984,0.022023590469536766,18.969999313354492,4.41,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.38,20747.8,0.09,123.6416,2.43,3.0885,84.58,5.02,4.83,-0.19,5.33,0.024691530461654173,0.05726125991500985,0.022023590469536766
68085,3.393,0.12844980346057858,20.190000534057617,4.37,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.4,20747.8,0.09,123.7871,2.52,3.0885,86.07,5.08,4.95,-0.13,5.33,0.05726125991500985,0.05199723558232853,0.12844980346057858
119182,3.509,0.033616610798985064,20.68000030517578,4.5,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.37,20747.8,0.09,124.0064,2.44,3.0885,83.8,5.02,4.86,-0.16,5.33,0.05199723558232853,0.050356563888565624,0.033616610798985064
106964,3.44,-0.01985962521577104,21.270000457763672,4.53,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.39,20747.8,0.09,123.62,2.42,3.0885,86.04,4.99,4.84,-0.15,5.33,0.050356563888565624,0.047102110861388054,0.01985962521577104
88207,3.322,-0.013158084577511199,19.75,4.5,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.4,20747.8,0.09,123.4076,2.44,3.0885,83.03,5.03,4.88,-0.15,5.33,0.047102110861388054,0.050421664736419194,0.013158084577511199
174433,3.589,0.0773066009743671,18.139999389648438,4.42,156417.0,3.7,76.5797,101.0211,689403.0,26336.304,67.8,307.276,2.4,20747.8,0.09,123.8364,2.46,3.0885,81.64,5.07,4.88,-0.19,5.33,0.050421664736419194,0.05019903911395147,0.0773066009743671
110542,3.488,-0.028545106118737062,16.8700008392334,4.47,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.36,20746.4,0.09,123.7922,2.36,3.0885,81.05,4.95,4.77,-0.18,5.33,0.05019903911395147,0.0455761053918322,0.028545106118737062
84048,3.502,0.004005727816926903,15.65999984741211,4.15,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.35,20746.4,0.09,122.8818,2.27,3.0885,83.04,4.98,4.67,-0.31,5.33,0.0455761053918322,0.04203685789179381,0.004005727816926903
79376,3.473,-0.008315460101723151,14.90999984741211,4.04,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.32,20746.4,0.09,121.7564,2.18,3.0885,81.19,4.83,4.57,-0.26,5.33,0.04203685789179381,0.04094329808837569,0.008315460101723151
121329,3.283,-0.02911807097547175,14.890000343322754,4.0,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.35,20746.4,0.09,121.6484,2.25,3.0885,81.54,4.93,4.67,-0.26,5.33,0.04094329808837569,0.039522274601187,0.02911807097547175
111461,3.178,-0.03250557040493141,14.8100004196167,4.08,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.32,20746.4,0.09,122.0777,2.19,3.0885,77.96,4.91,4.58,-0.33,5.33,0.039522274601187,0.036285669835182,0.03250557040493141
110002,3.115,-0.020022915875107704,14.449999809265137,4.08,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.29,20746.4,0.09,122.0926,2.15,3.0885,75.85,4.93,4.49,-0.44,5.33,0.036285669835182,0.03389490751698053,0.020022915875107704
88472,3.028,-0.028326816664214136,15.289999961853027,4.04,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.3,20746.4,0.09,122.1281,2.29,3.0885,76.34,5.03,4.62,-0.41,5.33,0.03389490751698053,0.030816773303127595,0.028326816664214136
64274,3.017,-0.0036393753982782904,14.170000076293945,4.03,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.28,20746.4,0.09,122.1281,2.29,3.0885,76.34,5.04,4.61,-0.43,5.33,0.030816773303127595,0.036571976678410695,0.0036393753982782904
105766,3.243,0.048327736415526845,14.760000228881836,4.03,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.29,20746.4,0.09,122.4264,2.32,3.0885,78.86,5.02,4.63,-0.39,5.33,0.036571976678410695,0.037829106751932226,0.048327736415526845
93401,3.102,-0.04445176257083381,14.15999984741211,3.92,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.23,20746.4,0.09,121.35,2.16,3.0885,78.9,4.8,4.44,-0.36,5.33,0.037829106751932226,0.03526403804493801,0.04445176257083381
96107,3.144,0.01344880981261322,14.180000305175781,3.89,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.24,20746.4,0.09,121.0749,2.22,3.0885,77.15,4.9,4.53,-0.37,5.33,0.03526403804493801,0.033244906927638665,0.01344880981261322
114596,3.061,-0.026754214603684708,14.319999694824219,4.02,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.2,20746.4,0.09,121.1754,2.18,3.0885,73.5,4.83,4.45,-0.38,5.33,0.033244906927638665,0.03173937973923922,0.026754214603684708
95633,2.962,-0.032876944117668276,13.800000190734863,3.99,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.23,20746.4,0.09,120.8477,2.16,3.0885,76.47,4.88,4.44,-0.44,5.33,0.03173937973923922,0.02870949300461829,0.032876944117668276
57091,2.903,-0.012664896308097405,13.40999984741211,3.92,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.26,20746.4,0.09,120.2533,2.12,3.0885,78.1,4.89,4.42,-0.47,5.33,0.02870949300461829,0.0259702476668673,0.012664896308097405
49148,2.865,-0.013176334875789869,13.350000381469727,3.95,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.19,20746.4,0.09,120.2241,2.16,3.0885,78.35,4.86,4.41,-0.45,5.33,0.0259702476668673,0.036056313291821546,0.013176334875789869
85706,3.026,0.05467326519946116,12.850000381469727,3.9,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.21,20746.4,0.09,120.6802,2.16,3.0885,76.8,4.89,4.42,-0.47,5.33,0.036056313291821546,0.03397024116675129,0.05467326519946116
65500,2.996,-0.02374781785003674,12.460000038146973,3.85,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.21,20746.4,0.09,120.2105,2.21,3.0885,74.83,4.92,4.47,-0.45,5.33,0.03397024116675129,0.031571521848488326,0.02374781785003674
101412,2.971,0.0132138124560655,12.6899995803833,3.89,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.12,20746.4,0.09,120.173,2.18,3.0885,74.46,4.84,4.39,-0.45,5.33,0.031571521848488326,0.03738055613640702,0.0132138124560655
132632,2.796,-0.06070877210890686,12.6899995803833,3.9,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.15,20746.4,0.09,119.5904,2.12,3.0885,76.09,4.73,4.34,-0.39,5.33,0.03738055613640702,0.034074237435249795,0.06070877210890686
96641,2.791,-0.0017898698173786488,12.979999542236328,3.8,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.14,20746.4,0.09,119.8159,2.06,3.0885,77.56,4.64,4.27,-0.37,5.33,0.034074237435249795,0.03169069179725018,0.0017898698173786488
97062,2.813,0.00785157495353466,12.920000076293945,3.84,156703.0,3.7,76.4498,100.8639,685328.0,26336.304,61.3,308.148,2.15,20746.4,0.09,120.2434,2.14,3.0885,75.66,4.73,4.37,-0.36,5.33,0.03169069179725018,0.028765357419555406,0.00785157495353466
89796,2.777,-0.012880321183057278,12.630000114440918,3.87,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.12,20777.8,0.09,119.9424,2.0,3.0885,73.7,4.56,4.22,-0.34,5.33,0.028765357419555406,0.026022740655738296,0.012880321183057278
106198,2.702,-0.007007220263102184,13.079999923706055,3.8,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.13,20777.8,0.09,120.4727,2.07,3.0885,72.73,4.64,4.28,-0.36,5.33,0.026022740655738296,0.02368112212517556,0.007007220263102184
84659,2.698,-0.0014814817524430284,12.850000381469727,3.8,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.09,20777.8,0.09,120.7913,2.01,3.0885,71.95,4.57,4.18,-0.39,5.33,0.02368112212517556,0.027269996388543338,0.0014814817524430284
141157,2.571,-0.04821582950181168,12.970000267028809,3.79,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.05,20777.8,0.09,120.5334,1.98,3.0885,68.98,4.6,4.12,-0.48,5.33,0.027269996388543338,0.02507867777654346,0.04821582950181168
119112,2.563,-0.0031164809018184073,13.0600004196167,3.77,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.06,20777.8,0.09,120.6013,1.97,3.0885,69.0,4.58,4.14,-0.44,5.33,0.02507867777654346,0.02291227699978453,0.0031164809018184073
79040,2.552,-0.004301081899390697,12.350000381469727,3.75,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.11,20777.8,0.09,120.7607,2.02,3.0885,70.87,4.71,4.23,-0.48,5.33,0.02291227699978453,0.020761811062300756,0.004301081899390697
171773,2.444,-0.007744077829051978,12.630000114440918,3.79,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.11,20777.8,0.09,120.9279,2.04,3.0885,70.95,4.71,4.23,-0.48,5.33,0.020761811062300756,0.030677596903804158,0.007744077829051978
102107,2.279,-0.06989929104580174,12.069999694824219,3.76,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.08,20777.8,0.09,120.6817,2.04,3.0885,68.27,4.73,4.2,-0.53,5.33,0.030677596903804158,0.035354587417826246,0.06989929104580174
103425,2.355,0.032803977204833815,12.1899995803833,3.79,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.08,20777.8,0.09,121.1571,1.88,3.0885,69.09,4.46,4.04,-0.42,5.33,0.035354587417826246,0.03553295757426317,0.032803977204833815
77224,2.419,0.026813504159509127,12.479999542236328,3.47,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.18,20777.8,0.09,119.5683,1.7,3.0885,71.21,4.37,3.92,-0.45,5.33,0.03553295757426317,0.03368713089653888,0.026813504159509127
93915,2.469,0.020458978735152237,12.279999732971191,3.51,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.17,20777.8,0.09,119.7382,1.69,3.0885,71.05,4.44,3.91,-0.53,5.33,0.03368713089653888,0.03063589122926168,0.020458978735152237
71528,2.523,0.007958657209283581,12.5600004196167,3.51,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.18,20777.8,0.09,119.9102,1.74,3.0885,72.16,4.43,3.95,-0.48,5.33,0.03063589122926168,0.028438255186554212,0.007958657209283581
84192,2.567,0.01728923223008274,12.529999732971191,3.46,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.17,20777.8,0.09,119.4632,1.74,3.0885,73.23,4.41,3.93,-0.48,5.33,0.028438255186554212,0.035594251910876194,0.01728923223008274
65393,2.427,-0.05608197514453911,13.670000076293945,3.43,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.16,20777.8,0.09,119.5435,1.67,3.0885,73.87,4.34,3.86,-0.48,5.33,0.035594251910876194,0.042564257436470694,0.05608197514453911
44813,2.582,0.061908365679986324,13.649999618530273,3.41,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.18,20777.8,0.09,119.3168,1.7,3.0885,73.59,4.33,3.89,-0.44,5.33,0.042564257436470694,0.03852522922015225,0.061908365679986324
23294,2.606,0.009252186278202682,13.029999732971191,3.39,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.16,20777.8,0.09,119.0625,1.71,3.0885,73.29,4.31,3.9,-0.41,5.33,0.03852522922015225,0.034889330399784105,0.009252186278202682
72019,2.443,0.01069969055425757,12.989999771118164,3.37,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.17,20777.8,0.09,118.8875,1.71,3.0885,75.84,4.26,3.89,-0.37,5.33,0.034889330399784105,0.03158493528241508,0.01069969055425757
98197,2.453,0.004084973000748826,12.430000305175781,3.34,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.12,20777.8,0.09,118.4729,1.64,3.0885,74.31,4.2,3.79,-0.41,5.33,0.03158493528241508,0.0303802945093715,0.004084973000748826
88014,2.533,0.03209260574318589,12.470000267028809,3.32,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.11,20777.8,0.09,118.4104,1.68,3.0885,72.02,4.26,3.84,-0.42,5.33,0.0303802945093715,0.02938717085466465,0.03209260574318589
64399,2.497,-0.014314359721901988,12.449999809265137,3.34,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.12,20777.8,0.09,118.4208,1.72,3.0885,71.89,4.23,3.88,-0.35,5.33,0.02938717085466465,0.03153846468974402,0.014314359721901988
95943,2.575,-0.03510471108417756,13.199999809265137,3.54,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.17,20777.8,0.09,119.2686,1.74,3.0885,70.62,4.33,3.95,-0.38,5.33,0.03153846468974402,0.03381094648549401,0.03510471108417756
125926,2.69,0.04369165949804808,14.039999961853027,3.71,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.17,20777.8,0.09,119.6958,1.71,3.0885,72.97,4.33,3.91,-0.42,5.33,0.03381094648549401,0.034917468913220166,0.04369165949804808
156464,2.824,0.048613126017247786,14.130000114440918,3.69,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.18,20777.8,0.09,119.6208,1.77,3.0885,72.38,4.38,3.99,-0.39,5.33,0.034917468913220166,0.03208696594623565,0.048613126017247786
139211,2.906,0.02862324551709561,13.350000381469727,3.68,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.19,20777.8,0.09,119.388,1.83,3.0885,74.0,4.4,4.05,-0.35,5.33,0.03208696594623565,0.029173204128787905,0.02862324551709561
148038,2.92,0.009981153245981412,13.079999923706055,3.63,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.19,20777.8,0.09,119.2506,1.79,3.0885,71.06,4.36,4.01,-0.35,5.33,0.029173204128787905,0.03909528946239756,0.009981153245981412
244856,3.185,0.08686867274393636,12.760000228881836,3.59,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.17,20777.8,0.09,119.6666,1.8,3.0885,72.43,4.36,4.02,-0.34,5.33,0.03909528946239756,0.0474222796355052,0.08686867274393636
179374,3.033,-0.04890006031768269,12.6899995803833,3.5,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.18,20777.8,0.09,119.7614,1.82,3.0885,71.57,4.37,4.04,-0.33,5.33,0.0474222796355052,0.04397274035635967,0.04890006031768269
167467,3.152,0.03848494328918881,12.4399995803833,3.55,156857.0,3.8,76.4022,100.6031,686277.0,26336.304,69.7,308.741,2.18,20777.8,0.09,119.8916,1.76,3.0885,72.15,4.26,3.98,-0.28,5.33,0.04397274035635967,0.042413476161170985,0.03848494328918881
